Codigo,Bairro,Semana,Ano,Latitude,Longitude
13,AFLITOS,30,2013,-8.039793,-34.896217
13,AFLITOS,34,2013,-8.039793,-34.896217
13,AFLITOS,34,2013,-8.039793,-34.896217
13,AFLITOS,37,2013,-8.039793,-34.896217
13,AFLITOS,38,2013,-8.039793,-34.896217
13,AFLITOS,40,2013,-8.039793,-34.896217
13,AFLITOS,41,2013,-8.039793,-34.896217
13,AFLITOS,47,2013,-8.039793,-34.896217
13,AFLITOS,47,2013,-8.039793,-34.896217
13,AFLITOS,47,2013,-8.039793,-34.896217
14,DERBY,7,2013,-8.056225999999999,-34.899658
14,DERBY,19,2013,-8.056225999999999,-34.899658
14,DERBY,20,2013,-8.056225999999999,-34.899658
14,DERBY,36,2013,-8.056225999999999,-34.899658
15,JAQUEIRA,3,2013,-8.036324,-34.903728
15,JAQUEIRA,8,2013,-8.036324,-34.903728
15,JAQUEIRA,14,2013,-8.036324,-34.903728
15,JAQUEIRA,30,2013,-8.036324,-34.903728
15,JAQUEIRA,40,2013,-8.036324,-34.903728
16,GRACAS,4,2013,-8.045213,-34.902105999999996
16,GRACAS,4,2013,-8.045213,-34.902105999999996
16,GRACAS,5,2013,-8.045213,-34.902105999999996
16,GRACAS,14,2013,-8.045213,-34.902105999999996
16,GRACAS,14,2013,-8.045213,-34.902105999999996
16,GRACAS,14,2013,-8.045213,-34.902105999999996
16,GRACAS,15,2013,-8.045213,-34.902105999999996
16,GRACAS,15,2013,-8.045213,-34.902105999999996
16,GRACAS,15,2013,-8.045213,-34.902105999999996
16,GRACAS,16,2013,-8.045213,-34.902105999999996
16,GRACAS,19,2013,-8.045213,-34.902105999999996
16,GRACAS,19,2013,-8.045213,-34.902105999999996
16,GRACAS,21,2013,-8.045213,-34.902105999999996
16,GRACAS,21,2013,-8.045213,-34.902105999999996
16,GRACAS,24,2013,-8.045213,-34.902105999999996
16,GRACAS,26,2013,-8.045213,-34.902105999999996
16,GRACAS,27,2013,-8.045213,-34.902105999999996
16,GRACAS,27,2013,-8.045213,-34.902105999999996
16,GRACAS,29,2013,-8.045213,-34.902105999999996
16,GRACAS,30,2013,-8.045213,-34.902105999999996
16,GRACAS,30,2013,-8.045213,-34.902105999999996
16,GRACAS,30,2013,-8.045213,-34.902105999999996
16,GRACAS,30,2013,-8.045213,-34.902105999999996
16,GRACAS,30,2013,-8.045213,-34.902105999999996
16,GRACAS,32,2013,-8.045213,-34.902105999999996
16,GRACAS,33,2013,-8.045213,-34.902105999999996
16,GRACAS,34,2013,-8.045213,-34.902105999999996
16,GRACAS,35,2013,-8.045213,-34.902105999999996
16,GRACAS,38,2013,-8.045213,-34.902105999999996
16,GRACAS,43,2013,-8.045213,-34.902105999999996
16,GRACAS,44,2013,-8.045213,-34.902105999999996
16,GRACAS,49,2013,-8.045213,-34.902105999999996
17,ENCRUZILHADA,1,2013,-8.037272,-34.891022
17,ENCRUZILHADA,3,2013,-8.037272,-34.891022
17,ENCRUZILHADA,8,2013,-8.037272,-34.891022
17,ENCRUZILHADA,10,2013,-8.037272,-34.891022
17,ENCRUZILHADA,14,2013,-8.037272,-34.891022
17,ENCRUZILHADA,15,2013,-8.037272,-34.891022
17,ENCRUZILHADA,16,2013,-8.037272,-34.891022
17,ENCRUZILHADA,19,2013,-8.037272,-34.891022
17,ENCRUZILHADA,19,2013,-8.037272,-34.891022
17,ENCRUZILHADA,19,2013,-8.037272,-34.891022
17,ENCRUZILHADA,21,2013,-8.037272,-34.891022
17,ENCRUZILHADA,22,2013,-8.037272,-34.891022
17,ENCRUZILHADA,23,2013,-8.037272,-34.891022
17,ENCRUZILHADA,23,2013,-8.037272,-34.891022
17,ENCRUZILHADA,26,2013,-8.037272,-34.891022
17,ENCRUZILHADA,27,2013,-8.037272,-34.891022
17,ENCRUZILHADA,30,2013,-8.037272,-34.891022
17,ENCRUZILHADA,30,2013,-8.037272,-34.891022
17,ENCRUZILHADA,30,2013,-8.037272,-34.891022
17,ENCRUZILHADA,31,2013,-8.037272,-34.891022
17,ENCRUZILHADA,33,2013,-8.037272,-34.891022
17,ENCRUZILHADA,34,2013,-8.037272,-34.891022
17,ENCRUZILHADA,34,2013,-8.037272,-34.891022
17,ENCRUZILHADA,38,2013,-8.037272,-34.891022
17,ENCRUZILHADA,41,2013,-8.037272,-34.891022
17,ENCRUZILHADA,42,2013,-8.037272,-34.891022
17,ENCRUZILHADA,43,2013,-8.037272,-34.891022
17,ENCRUZILHADA,44,2013,-8.037272,-34.891022
17,ENCRUZILHADA,48,2013,-8.037272,-34.891022
17,ENCRUZILHADA,49,2013,-8.037272,-34.891022
17,ENCRUZILHADA,49,2013,-8.037272,-34.891022
18,ROSARINHO,2,2013,-8.033094,-34.89751
18,ROSARINHO,12,2013,-8.033094,-34.89751
18,ROSARINHO,13,2013,-8.033094,-34.89751
18,ROSARINHO,13,2013,-8.033094,-34.89751
18,ROSARINHO,15,2013,-8.033094,-34.89751
18,ROSARINHO,18,2013,-8.033094,-34.89751
18,ROSARINHO,18,2013,-8.033094,-34.89751
18,ROSARINHO,22,2013,-8.033094,-34.89751
18,ROSARINHO,32,2013,-8.033094,-34.89751
18,ROSARINHO,36,2013,-8.033094,-34.89751
18,ROSARINHO,48,2013,-8.033094,-34.89751
19,TAMARINEIRA,9,2013,-8.030194999999999,-34.902829
19,TAMARINEIRA,15,2013,-8.030194999999999,-34.902829
19,TAMARINEIRA,17,2013,-8.030194999999999,-34.902829
19,TAMARINEIRA,17,2013,-8.030194999999999,-34.902829
19,TAMARINEIRA,18,2013,-8.030194999999999,-34.902829
19,TAMARINEIRA,23,2013,-8.030194999999999,-34.902829
19,TAMARINEIRA,23,2013,-8.030194999999999,-34.902829
19,TAMARINEIRA,23,2013,-8.030194999999999,-34.902829
19,TAMARINEIRA,24,2013,-8.030194999999999,-34.902829
