Codigo,Bairro,Semana,Ano
48,MONTEIRO,51,2015
48,MONTEIRO,7,2015
48,MONTEIRO,41,2015
48,MONTEIRO,45,2015
48,MONTEIRO,46,2015
48,MONTEIRO,49,2015
48,MONTEIRO,30,2015
48,MONTEIRO,30,2015
48,MONTEIRO,28,2015
48,MONTEIRO,47,2015
49,ALTO DO MANDU,2,2015
49,ALTO DO MANDU,2,2015
49,ALTO DO MANDU,2,2015
49,ALTO DO MANDU,4,2015
49,ALTO DO MANDU,4,2015
49,ALTO DO MANDU,5,2015
49,ALTO DO MANDU,5,2015
49,ALTO DO MANDU,5,2015
49,ALTO DO MANDU,7,2015
49,ALTO DO MANDU,7,2015
49,ALTO DO MANDU,16,2015
49,ALTO DO MANDU,18,2015
49,ALTO DO MANDU,19,2015
49,ALTO DO MANDU,19,2015
49,ALTO DO MANDU,20,2015
49,ALTO DO MANDU,24,2015
49,ALTO DO MANDU,27,2015
49,ALTO DO MANDU,42,2015
49,ALTO DO MANDU,45,2015
49,ALTO DO MANDU,46,2015
49,ALTO DO MANDU,48,2015
49,ALTO DO MANDU,49,2015
49,ALTO DO MANDU,50,2015
49,ALTO DO MANDU,50,2015
49,ALTO DO MANDU,50,2015
49,ALTO DO MANDU,51,2015
49,ALTO DO MANDU,51,2015
49,ALTO DO MANDU,51,2015
49,ALTO DO MANDU,51,2015
49,ALTO DO MANDU,52,2015
49,ALTO DO MANDU,49,2015
49,ALTO DO MANDU,49,2015
49,ALTO DO MANDU,51,2015
49,ALTO DO MANDU,19,2015
49,ALTO DO MANDU,50,2015
49,ALTO DO MANDU,2,2015
49,ALTO DO MANDU,2,2015
49,ALTO DO MANDU,2,2015
49,ALTO DO MANDU,2,2015
49,ALTO DO MANDU,2,2015
49,ALTO DO MANDU,2,2015
49,ALTO DO MANDU,2,2015
49,ALTO DO MANDU,2,2015
49,ALTO DO MANDU,2,2015
49,ALTO DO MANDU,2,2015
49,ALTO DO MANDU,2,2015
49,ALTO DO MANDU,2,2015
49,ALTO DO MANDU,3,2015
49,ALTO DO MANDU,3,2015
49,ALTO DO MANDU,3,2015
49,ALTO DO MANDU,3,2015
49,ALTO DO MANDU,3,2015
49,ALTO DO MANDU,3,2015
49,ALTO DO MANDU,3,2015
49,ALTO DO MANDU,2,2015
49,ALTO DO MANDU,4,2015
49,ALTO DO MANDU,4,2015
49,ALTO DO MANDU,3,2015
49,ALTO DO MANDU,4,2015
49,ALTO DO MANDU,3,2015
49,ALTO DO MANDU,4,2015
49,ALTO DO MANDU,4,2015
49,ALTO DO MANDU,4,2015
49,ALTO DO MANDU,4,2015
49,ALTO DO MANDU,5,2015
49,ALTO DO MANDU,5,2015
49,ALTO DO MANDU,5,2015
49,ALTO DO MANDU,4,2015
49,ALTO DO MANDU,4,2015
49,ALTO DO MANDU,4,2015
49,ALTO DO MANDU,4,2015
49,ALTO DO MANDU,5,2015
49,ALTO DO MANDU,5,2015
49,ALTO DO MANDU,5,2015
49,ALTO DO MANDU,5,2015
49,ALTO DO MANDU,6,2015
49,ALTO DO MANDU,6,2015
49,ALTO DO MANDU,6,2015
49,ALTO DO MANDU,6,2015
49,ALTO DO MANDU,5,2015
49,ALTO DO MANDU,6,2015
49,ALTO DO MANDU,7,2015
49,ALTO DO MANDU,7,2015
49,ALTO DO MANDU,7,2015
49,ALTO DO MANDU,7,2015
49,ALTO DO MANDU,7,2015
49,ALTO DO MANDU,7,2015
49,ALTO DO MANDU,8,2015
49,ALTO DO MANDU,7,2015
49,ALTO DO MANDU,9,2015
49,ALTO DO MANDU,9,2015
49,ALTO DO MANDU,10,2015
49,ALTO DO MANDU,10,2015
49,ALTO DO MANDU,10,2015
49,ALTO DO MANDU,11,2015
49,ALTO DO MANDU,11,2015
49,ALTO DO MANDU,13,2015
49,ALTO DO MANDU,13,2015
49,ALTO DO MANDU,13,2015
49,ALTO DO MANDU,14,2015
49,ALTO DO MANDU,14,2015
49,ALTO DO MANDU,14,2015
49,ALTO DO MANDU,14,2015
49,ALTO DO MANDU,15,2015
49,ALTO DO MANDU,15,2015
49,ALTO DO MANDU,15,2015
49,ALTO DO MANDU,16,2015
49,ALTO DO MANDU,16,2015
49,ALTO DO MANDU,17,2015
49,ALTO DO MANDU,18,2015
49,ALTO DO MANDU,18,2015
49,ALTO DO MANDU,18,2015
49,ALTO DO MANDU,18,2015
49,ALTO DO MANDU,18,2015
49,ALTO DO MANDU,18,2015
49,ALTO DO MANDU,20,2015
49,ALTO DO MANDU,19,2015
49,ALTO DO MANDU,22,2015
49,ALTO DO MANDU,23,2015
49,ALTO DO MANDU,24,2015
49,ALTO DO MANDU,26,2015
49,ALTO DO MANDU,31,2015
49,ALTO DO MANDU,44,2015
49,ALTO DO MANDU,44,2015
49,ALTO DO MANDU,46,2015
49,ALTO DO MANDU,46,2015
49,ALTO DO MANDU,46,2015
49,ALTO DO MANDU,46,2015
49,ALTO DO MANDU,46,2015
49,ALTO DO MANDU,47,2015
49,ALTO DO MANDU,47,2015
49,ALTO DO MANDU,47,2015
49,ALTO DO MANDU,47,2015
49,ALTO DO MANDU,47,2015
49,ALTO DO MANDU,46,2015
49,ALTO DO MANDU,48,2015
49,ALTO DO MANDU,48,2015
49,ALTO DO MANDU,48,2015
49,ALTO DO MANDU,48,2015
49,ALTO DO MANDU,48,2015
49,ALTO DO MANDU,48,2015
49,ALTO DO MANDU,48,2015
49,ALTO DO MANDU,49,2015
49,ALTO DO MANDU,48,2015
49,ALTO DO MANDU,49,2015
49,ALTO DO MANDU,48,2015
49,ALTO DO MANDU,49,2015
49,ALTO DO MANDU,49,2015
49,ALTO DO MANDU,50,2015
49,ALTO DO MANDU,51,2015
49,ALTO DO MANDU,52,2015
49,ALTO DO MANDU,40,2015
49,ALTO DO MANDU,43,2015
49,ALTO DO MANDU,44,2015
49,ALTO DO MANDU,46,2015
49,ALTO DO MANDU,47,2015
49,ALTO DO MANDU,48,2015
49,ALTO DO MANDU,48,2015
49,ALTO DO MANDU,48,2015
49,ALTO DO MANDU,48,2015
49,ALTO DO MANDU,48,2015
49,ALTO DO MANDU,48,2015
49,ALTO DO MANDU,47,2015
49,ALTO DO MANDU,48,2015
49,ALTO DO MANDU,49,2015
49,ALTO DO MANDU,49,2015
49,ALTO DO MANDU,49,2015
49,ALTO DO MANDU,48,2015
49,ALTO DO MANDU,49,2015
49,ALTO DO MANDU,50,2015
49,ALTO DO MANDU,47,2015
49,ALTO DO MANDU,47,2015
49,ALTO DO MANDU,48,2015
49,ALTO DO MANDU,47,2015
49,ALTO DO MANDU,47,2015
49,ALTO DO MANDU,45,2015
50,APIPUCOS,3,2015
50,APIPUCOS,5,2015
50,APIPUCOS,15,2015
50,APIPUCOS,27,2015
50,APIPUCOS,45,2015
50,APIPUCOS,2,2015
50,APIPUCOS,5,2015
50,APIPUCOS,5,2015
50,APIPUCOS,15,2015
50,APIPUCOS,16,2015
50,APIPUCOS,17,2015
50,APIPUCOS,19,2015
50,APIPUCOS,19,2015
50,APIPUCOS,21,2015
50,APIPUCOS,22,2015
50,APIPUCOS,21,2015
50,APIPUCOS,24,2015
50,APIPUCOS,26,2015
50,APIPUCOS,42,2015
50,APIPUCOS,44,2015
50,APIPUCOS,46,2015
50,APIPUCOS,1,2015
50,APIPUCOS,5,2015
50,APIPUCOS,5,2015
50,APIPUCOS,6,2015
50,APIPUCOS,8,2015
50,APIPUCOS,12,2015
50,APIPUCOS,12,2015
50,APIPUCOS,13,2015
50,APIPUCOS,14,2015
50,APIPUCOS,14,2015
50,APIPUCOS,15,2015
50,APIPUCOS,15,2015
50,APIPUCOS,15,2015
50,APIPUCOS,15,2015
50,APIPUCOS,15,2015
50,APIPUCOS,15,2015
50,APIPUCOS,15,2015
50,APIPUCOS,15,2015
50,APIPUCOS,15,2015
50,APIPUCOS,17,2015
50,APIPUCOS,17,2015
50,APIPUCOS,17,2015
50,APIPUCOS,17,2015
50,APIPUCOS,18,2015
50,APIPUCOS,17,2015
50,APIPUCOS,17,2015
50,APIPUCOS,19,2015
50,APIPUCOS,19,2015
50,APIPUCOS,19,2015
50,APIPUCOS,21,2015
50,APIPUCOS,21,2015
50,APIPUCOS,22,2015
50,APIPUCOS,43,2015
50,APIPUCOS,44,2015
50,APIPUCOS,47,2015
50,APIPUCOS,48,2015
50,APIPUCOS,49,2015
50,APIPUCOS,48,2015
50,APIPUCOS,50,2015
50,APIPUCOS,5,2015
50,APIPUCOS,51,2015
51,MANGABEIRA,3,2015
51,MANGABEIRA,3,2015
51,MANGABEIRA,4,2015
51,MANGABEIRA,4,2015
51,MANGABEIRA,5,2015
51,MANGABEIRA,5,2015
51,MANGABEIRA,5,2015
51,MANGABEIRA,5,2015
51,MANGABEIRA,6,2015
51,MANGABEIRA,6,2015
51,MANGABEIRA,5,2015
51,MANGABEIRA,6,2015
51,MANGABEIRA,6,2015
51,MANGABEIRA,7,2015
51,MANGABEIRA,6,2015
51,MANGABEIRA,7,2015
51,MANGABEIRA,8,2015
51,MANGABEIRA,8,2015
51,MANGABEIRA,11,2015
51,MANGABEIRA,11,2015
51,MANGABEIRA,10,2015
51,MANGABEIRA,11,2015
51,MANGABEIRA,11,2015
51,MANGABEIRA,11,2015
51,MANGABEIRA,11,2015
51,MANGABEIRA,12,2015
51,MANGABEIRA,12,2015
51,MANGABEIRA,12,2015
51,MANGABEIRA,12,2015
51,MANGABEIRA,12,2015
51,MANGABEIRA,13,2015
51,MANGABEIRA,14,2015
51,MANGABEIRA,14,2015
51,MANGABEIRA,14,2015
51,MANGABEIRA,13,2015
51,MANGABEIRA,15,2015
51,MANGABEIRA,15,2015
51,MANGABEIRA,14,2015
51,MANGABEIRA,17,2015
51,MANGABEIRA,18,2015
51,MANGABEIRA,18,2015
51,MANGABEIRA,19,2015
51,MANGABEIRA,19,2015
51,MANGABEIRA,20,2015
51,MANGABEIRA,22,2015
51,MANGABEIRA,25,2015
51,MANGABEIRA,24,2015
51,MANGABEIRA,27,2015
51,MANGABEIRA,27,2015
51,MANGABEIRA,29,2015
51,MANGABEIRA,29,2015
51,MANGABEIRA,34,2015
51,MANGABEIRA,36,2015
51,MANGABEIRA,40,2015
51,MANGABEIRA,40,2015
51,MANGABEIRA,40,2015
51,MANGABEIRA,42,2015
51,MANGABEIRA,42,2015
51,MANGABEIRA,42,2015
51,MANGABEIRA,43,2015
51,MANGABEIRA,42,2015
51,MANGABEIRA,43,2015
51,MANGABEIRA,43,2015
51,MANGABEIRA,44,2015
51,MANGABEIRA,46,2015
51,MANGABEIRA,46,2015
51,MANGABEIRA,46,2015
51,MANGABEIRA,46,2015
51,MANGABEIRA,46,2015
51,MANGABEIRA,46,2015
51,MANGABEIRA,46,2015
51,MANGABEIRA,47,2015
51,MANGABEIRA,48,2015
51,MANGABEIRA,48,2015
51,MANGABEIRA,48,2015
51,MANGABEIRA,48,2015
51,MANGABEIRA,48,2015
51,MANGABEIRA,50,2015
51,MANGABEIRA,50,2015
51,MANGABEIRA,50,2015
51,MANGABEIRA,50,2015
51,MANGABEIRA,51,2015
51,MANGABEIRA,51,2015
51,MANGABEIRA,50,2015
51,MANGABEIRA,45,2015
51,MANGABEIRA,45,2015
51,MANGABEIRA,45,2015
51,MANGABEIRA,44,2015
51,MANGABEIRA,24,2015
51,MANGABEIRA,42,2015
51,MANGABEIRA,13,2015
51,MANGABEIRA,6,2015
51,MANGABEIRA,38,2015
51,MANGABEIRA,41,2015
51,MANGABEIRA,42,2015
51,MANGABEIRA,41,2015
51,MANGABEIRA,43,2015
51,MANGABEIRA,8,2015
51,MANGABEIRA,9,2015
51,MANGABEIRA,11,2015
51,MANGABEIRA,10,2015
51,MANGABEIRA,22,2015
51,MANGABEIRA,23,2015
51,MANGABEIRA,25,2015
51,MANGABEIRA,26,2015
51,MANGABEIRA,32,2015
51,MANGABEIRA,32,2015
51,MANGABEIRA,34,2015
51,MANGABEIRA,35,2015
51,MANGABEIRA,36,2015
51,MANGABEIRA,38,2015
51,MANGABEIRA,40,2015
51,MANGABEIRA,41,2015
51,MANGABEIRA,43,2015
51,MANGABEIRA,44,2015
51,MANGABEIRA,45,2015
51,MANGABEIRA,45,2015
51,MANGABEIRA,48,2015
51,MANGABEIRA,48,2015
51,MANGABEIRA,49,2015
51,MANGABEIRA,48,2015
51,MANGABEIRA,49,2015
51,MANGABEIRA,50,2015
51,MANGABEIRA,51,2015
51,MANGABEIRA,49,2015
51,MANGABEIRA,51,2015
51,MANGABEIRA,53,2015
51,MANGABEIRA,3,2015
51,MANGABEIRA,8,2015
51,MANGABEIRA,12,2015
51,MANGABEIRA,19,2015
51,MANGABEIRA,37,2015
51,MANGABEIRA,39,2015
51,MANGABEIRA,44,2015
51,MANGABEIRA,51,2015
51,MANGABEIRA,16,2015
51,MANGABEIRA,25,2015
51,MANGABEIRA,43,2015
51,MANGABEIRA,51,2015
51,MANGABEIRA,53,2015
51,MANGABEIRA,2,2015
51,MANGABEIRA,3,2015
51,MANGABEIRA,4,2015
51,MANGABEIRA,3,2015
51,MANGABEIRA,5,2015
51,MANGABEIRA,5,2015
51,MANGABEIRA,6,2015
51,MANGABEIRA,6,2015
51,MANGABEIRA,6,2015
51,MANGABEIRA,6,2015
51,MANGABEIRA,6,2015
51,MANGABEIRA,7,2015
51,MANGABEIRA,8,2015
51,MANGABEIRA,8,2015
51,MANGABEIRA,9,2015
51,MANGABEIRA,9,2015
51,MANGABEIRA,9,2015
51,MANGABEIRA,10,2015
51,MANGABEIRA,10,2015
51,MANGABEIRA,11,2015
51,MANGABEIRA,12,2015
51,MANGABEIRA,12,2015
51,MANGABEIRA,12,2015
51,MANGABEIRA,12,2015
51,MANGABEIRA,12,2015
51,MANGABEIRA,12,2015
51,MANGABEIRA,12,2015
51,MANGABEIRA,12,2015
51,MANGABEIRA,12,2015
51,MANGABEIRA,12,2015
51,MANGABEIRA,13,2015
51,MANGABEIRA,13,2015
51,MANGABEIRA,13,2015
51,MANGABEIRA,13,2015
51,MANGABEIRA,13,2015
51,MANGABEIRA,13,2015
51,MANGABEIRA,14,2015
51,MANGABEIRA,14,2015
51,MANGABEIRA,13,2015
51,MANGABEIRA,14,2015
51,MANGABEIRA,14,2015
51,MANGABEIRA,15,2015
51,MANGABEIRA,17,2015
51,MANGABEIRA,17,2015
51,MANGABEIRA,17,2015
51,MANGABEIRA,18,2015
51,MANGABEIRA,18,2015
51,MANGABEIRA,18,2015
51,MANGABEIRA,19,2015
51,MANGABEIRA,19,2015
51,MANGABEIRA,20,2015
51,MANGABEIRA,20,2015
51,MANGABEIRA,29,2015
51,MANGABEIRA,40,2015
51,MANGABEIRA,45,2015
51,MANGABEIRA,46,2015
51,MANGABEIRA,47,2015
51,MANGABEIRA,49,2015
51,MANGABEIRA,15,2015
51,MANGABEIRA,44,2015
51,MANGABEIRA,4,2015
51,MANGABEIRA,4,2015
51,MANGABEIRA,5,2015
51,MANGABEIRA,5,2015
51,MANGABEIRA,6,2015
51,MANGABEIRA,8,2015
51,MANGABEIRA,9,2015
51,MANGABEIRA,9,2015
51,MANGABEIRA,49,2015
51,MANGABEIRA,52,2015
51,MANGABEIRA,5,2015
51,MANGABEIRA,48,2015
52,ALTO JOSE DO PINHO,48,2015
52,ALTO JOSE DO PINHO,49,2015
52,ALTO JOSE DO PINHO,50,2015
52,ALTO JOSE DO PINHO,50,2015
52,ALTO JOSE DO PINHO,50,2015
52,ALTO JOSE DO PINHO,2,2015
52,ALTO JOSE DO PINHO,2,2015
52,ALTO JOSE DO PINHO,1,2015
52,ALTO JOSE DO PINHO,2,2015
52,ALTO JOSE DO PINHO,2,2015
52,ALTO JOSE DO PINHO,2,2015
52,ALTO JOSE DO PINHO,3,2015
52,ALTO JOSE DO PINHO,2,2015
52,ALTO JOSE DO PINHO,4,2015
52,ALTO JOSE DO PINHO,4,2015
52,ALTO JOSE DO PINHO,5,2015
52,ALTO JOSE DO PINHO,5,2015
52,ALTO JOSE DO PINHO,5,2015
52,ALTO JOSE DO PINHO,5,2015
52,ALTO JOSE DO PINHO,5,2015
52,ALTO JOSE DO PINHO,5,2015
52,ALTO JOSE DO PINHO,5,2015
52,ALTO JOSE DO PINHO,4,2015
52,ALTO JOSE DO PINHO,5,2015
52,ALTO JOSE DO PINHO,6,2015
52,ALTO JOSE DO PINHO,6,2015
52,ALTO JOSE DO PINHO,5,2015
52,ALTO JOSE DO PINHO,5,2015
52,ALTO JOSE DO PINHO,7,2015
52,ALTO JOSE DO PINHO,6,2015
52,ALTO JOSE DO PINHO,7,2015
52,ALTO JOSE DO PINHO,8,2015
52,ALTO JOSE DO PINHO,9,2015
52,ALTO JOSE DO PINHO,10,2015
52,ALTO JOSE DO PINHO,9,2015
52,ALTO JOSE DO PINHO,12,2015
52,ALTO JOSE DO PINHO,12,2015
52,ALTO JOSE DO PINHO,13,2015
52,ALTO JOSE DO PINHO,13,2015
52,ALTO JOSE DO PINHO,15,2015
52,ALTO JOSE DO PINHO,15,2015
52,ALTO JOSE DO PINHO,16,2015
52,ALTO JOSE DO PINHO,16,2015
52,ALTO JOSE DO PINHO,16,2015
52,ALTO JOSE DO PINHO,17,2015
52,ALTO JOSE DO PINHO,18,2015
52,ALTO JOSE DO PINHO,18,2015
52,ALTO JOSE DO PINHO,18,2015
52,ALTO JOSE DO PINHO,19,2015
52,ALTO JOSE DO PINHO,20,2015
52,ALTO JOSE DO PINHO,20,2015
52,ALTO JOSE DO PINHO,19,2015
52,ALTO JOSE DO PINHO,21,2015
52,ALTO JOSE DO PINHO,20,2015
52,ALTO JOSE DO PINHO,21,2015
52,ALTO JOSE DO PINHO,22,2015
52,ALTO JOSE DO PINHO,22,2015
52,ALTO JOSE DO PINHO,26,2015
52,ALTO JOSE DO PINHO,28,2015
52,ALTO JOSE DO PINHO,31,2015
52,ALTO JOSE DO PINHO,41,2015
52,ALTO JOSE DO PINHO,42,2015
52,ALTO JOSE DO PINHO,42,2015
52,ALTO JOSE DO PINHO,42,2015
52,ALTO JOSE DO PINHO,42,2015
52,ALTO JOSE DO PINHO,43,2015
52,ALTO JOSE DO PINHO,43,2015
52,ALTO JOSE DO PINHO,43,2015
52,ALTO JOSE DO PINHO,45,2015
52,ALTO JOSE DO PINHO,45,2015
52,ALTO JOSE DO PINHO,45,2015
52,ALTO JOSE DO PINHO,45,2015
52,ALTO JOSE DO PINHO,44,2015
52,ALTO JOSE DO PINHO,45,2015
52,ALTO JOSE DO PINHO,46,2015
52,ALTO JOSE DO PINHO,45,2015
52,ALTO JOSE DO PINHO,45,2015
52,ALTO JOSE DO PINHO,46,2015
52,ALTO JOSE DO PINHO,46,2015
52,ALTO JOSE DO PINHO,46,2015
52,ALTO JOSE DO PINHO,48,2015
52,ALTO JOSE DO PINHO,48,2015
52,ALTO JOSE DO PINHO,48,2015
52,ALTO JOSE DO PINHO,48,2015
52,ALTO JOSE DO PINHO,49,2015
52,ALTO JOSE DO PINHO,50,2015
52,ALTO JOSE DO PINHO,50,2015
52,ALTO JOSE DO PINHO,51,2015
52,ALTO JOSE DO PINHO,51,2015
52,ALTO JOSE DO PINHO,52,2015
52,ALTO JOSE DO PINHO,53,2015
52,ALTO JOSE DO PINHO,53,2015
52,ALTO JOSE DO PINHO,4,2015
52,ALTO JOSE DO PINHO,3,2015
52,ALTO JOSE DO PINHO,26,2015
52,ALTO JOSE DO PINHO,44,2015
52,ALTO JOSE DO PINHO,44,2015
52,ALTO JOSE DO PINHO,44,2015
52,ALTO JOSE DO PINHO,44,2015
52,ALTO JOSE DO PINHO,44,2015
52,ALTO JOSE DO PINHO,45,2015
52,ALTO JOSE DO PINHO,44,2015
52,ALTO JOSE DO PINHO,44,2015
52,ALTO JOSE DO PINHO,45,2015
52,ALTO JOSE DO PINHO,46,2015
52,ALTO JOSE DO PINHO,49,2015
52,ALTO JOSE DO PINHO,4,2015
52,ALTO JOSE DO PINHO,22,2015
52,ALTO JOSE DO PINHO,38,2015
52,ALTO JOSE DO PINHO,39,2015
52,ALTO JOSE DO PINHO,40,2015
52,ALTO JOSE DO PINHO,45,2015
52,ALTO JOSE DO PINHO,45,2015
52,ALTO JOSE DO PINHO,46,2015
52,ALTO JOSE DO PINHO,46,2015
52,ALTO JOSE DO PINHO,47,2015
52,ALTO JOSE DO PINHO,47,2015
52,ALTO JOSE DO PINHO,48,2015
52,ALTO JOSE DO PINHO,48,2015
52,ALTO JOSE DO PINHO,47,2015
52,ALTO JOSE DO PINHO,48,2015
52,ALTO JOSE DO PINHO,48,2015
52,ALTO JOSE DO PINHO,49,2015
52,ALTO JOSE DO PINHO,49,2015
52,ALTO JOSE DO PINHO,49,2015
52,ALTO JOSE DO PINHO,48,2015
52,ALTO JOSE DO PINHO,49,2015
52,ALTO JOSE DO PINHO,49,2015
52,ALTO JOSE DO PINHO,49,2015
52,ALTO JOSE DO PINHO,50,2015
52,ALTO JOSE DO PINHO,50,2015
52,ALTO JOSE DO PINHO,49,2015
52,ALTO JOSE DO PINHO,50,2015
52,ALTO JOSE DO PINHO,50,2015
52,ALTO JOSE DO PINHO,50,2015
52,ALTO JOSE DO PINHO,50,2015
52,ALTO JOSE DO PINHO,50,2015
52,ALTO JOSE DO PINHO,50,2015
52,ALTO JOSE DO PINHO,50,2015
52,ALTO JOSE DO PINHO,49,2015
52,ALTO JOSE DO PINHO,51,2015
52,ALTO JOSE DO PINHO,51,2015
52,ALTO JOSE DO PINHO,45,2015
52,ALTO JOSE DO PINHO,5,2015
52,ALTO JOSE DO PINHO,5,2015
52,ALTO JOSE DO PINHO,10,2015
52,ALTO JOSE DO PINHO,10,2015
52,ALTO JOSE DO PINHO,11,2015
52,ALTO JOSE DO PINHO,12,2015
52,ALTO JOSE DO PINHO,12,2015
52,ALTO JOSE DO PINHO,13,2015
52,ALTO JOSE DO PINHO,14,2015
52,ALTO JOSE DO PINHO,15,2015
52,ALTO JOSE DO PINHO,16,2015
52,ALTO JOSE DO PINHO,16,2015
52,ALTO JOSE DO PINHO,16,2015
52,ALTO JOSE DO PINHO,17,2015
52,ALTO JOSE DO PINHO,17,2015
52,ALTO JOSE DO PINHO,22,2015
52,ALTO JOSE DO PINHO,24,2015
52,ALTO JOSE DO PINHO,26,2015
52,ALTO JOSE DO PINHO,27,2015
52,ALTO JOSE DO PINHO,29,2015
52,ALTO JOSE DO PINHO,36,2015
52,ALTO JOSE DO PINHO,37,2015
52,ALTO JOSE DO PINHO,39,2015
52,ALTO JOSE DO PINHO,39,2015
52,ALTO JOSE DO PINHO,40,2015
52,ALTO JOSE DO PINHO,41,2015
52,ALTO JOSE DO PINHO,42,2015
52,ALTO JOSE DO PINHO,43,2015
52,ALTO JOSE DO PINHO,44,2015
52,ALTO JOSE DO PINHO,45,2015
52,ALTO JOSE DO PINHO,45,2015
52,ALTO JOSE DO PINHO,45,2015
52,ALTO JOSE DO PINHO,45,2015
52,ALTO JOSE DO PINHO,46,2015
52,ALTO JOSE DO PINHO,45,2015
52,ALTO JOSE DO PINHO,46,2015
52,ALTO JOSE DO PINHO,46,2015
52,ALTO JOSE DO PINHO,47,2015
52,ALTO JOSE DO PINHO,46,2015
52,ALTO JOSE DO PINHO,47,2015
52,ALTO JOSE DO PINHO,48,2015
52,ALTO JOSE DO PINHO,49,2015
52,ALTO JOSE DO PINHO,49,2015
52,ALTO JOSE DO PINHO,49,2015
52,ALTO JOSE DO PINHO,49,2015
52,ALTO JOSE DO PINHO,49,2015
52,ALTO JOSE DO PINHO,49,2015
52,ALTO JOSE DO PINHO,50,2015
52,ALTO JOSE DO PINHO,50,2015
52,ALTO JOSE DO PINHO,51,2015
52,ALTO JOSE DO PINHO,51,2015
52,ALTO JOSE DO PINHO,51,2015
52,ALTO JOSE DO PINHO,51,2015
52,ALTO JOSE DO PINHO,52,2015
52,ALTO JOSE DO PINHO,2,2015
52,ALTO JOSE DO PINHO,41,2015
52,ALTO JOSE DO PINHO,43,2015
52,ALTO JOSE DO PINHO,44,2015
52,ALTO JOSE DO PINHO,46,2015
52,ALTO JOSE DO PINHO,46,2015
52,ALTO JOSE DO PINHO,29,2015
52,ALTO JOSE DO PINHO,28,2015
52,ALTO JOSE DO PINHO,40,2015
52,ALTO JOSE DO PINHO,41,2015
52,ALTO JOSE DO PINHO,45,2015
52,ALTO JOSE DO PINHO,47,2015
52,ALTO JOSE DO PINHO,49,2015
52,ALTO JOSE DO PINHO,43,2015
52,ALTO JOSE DO PINHO,3,2015
52,ALTO JOSE DO PINHO,46,2015
52,ALTO JOSE DO PINHO,48,2015
52,ALTO JOSE DO PINHO,48,2015
52,ALTO JOSE DO PINHO,49,2015
52,ALTO JOSE DO PINHO,2,2015
52,ALTO JOSE DO PINHO,2,2015
52,ALTO JOSE DO PINHO,2,2015
52,ALTO JOSE DO PINHO,2,2015
52,ALTO JOSE DO PINHO,3,2015
52,ALTO JOSE DO PINHO,3,2015
52,ALTO JOSE DO PINHO,3,2015
52,ALTO JOSE DO PINHO,3,2015
52,ALTO JOSE DO PINHO,4,2015
52,ALTO JOSE DO PINHO,4,2015
52,ALTO JOSE DO PINHO,4,2015
52,ALTO JOSE DO PINHO,4,2015
52,ALTO JOSE DO PINHO,4,2015
52,ALTO JOSE DO PINHO,4,2015
52,ALTO JOSE DO PINHO,4,2015
52,ALTO JOSE DO PINHO,5,2015
52,ALTO JOSE DO PINHO,4,2015
52,ALTO JOSE DO PINHO,5,2015
52,ALTO JOSE DO PINHO,5,2015
52,ALTO JOSE DO PINHO,6,2015
52,ALTO JOSE DO PINHO,7,2015
52,ALTO JOSE DO PINHO,7,2015
52,ALTO JOSE DO PINHO,7,2015
52,ALTO JOSE DO PINHO,7,2015
52,ALTO JOSE DO PINHO,7,2015
52,ALTO JOSE DO PINHO,8,2015
52,ALTO JOSE DO PINHO,7,2015
52,ALTO JOSE DO PINHO,8,2015
52,ALTO JOSE DO PINHO,8,2015
52,ALTO JOSE DO PINHO,8,2015
52,ALTO JOSE DO PINHO,8,2015
52,ALTO JOSE DO PINHO,8,2015
52,ALTO JOSE DO PINHO,8,2015
52,ALTO JOSE DO PINHO,8,2015
52,ALTO JOSE DO PINHO,9,2015
52,ALTO JOSE DO PINHO,9,2015
52,ALTO JOSE DO PINHO,9,2015
52,ALTO JOSE DO PINHO,9,2015
52,ALTO JOSE DO PINHO,9,2015
52,ALTO JOSE DO PINHO,9,2015
52,ALTO JOSE DO PINHO,9,2015
52,ALTO JOSE DO PINHO,8,2015
52,ALTO JOSE DO PINHO,9,2015
52,ALTO JOSE DO PINHO,9,2015
52,ALTO JOSE DO PINHO,9,2015
52,ALTO JOSE DO PINHO,9,2015
52,ALTO JOSE DO PINHO,10,2015
52,ALTO JOSE DO PINHO,10,2015
52,ALTO JOSE DO PINHO,9,2015
52,ALTO JOSE DO PINHO,10,2015
52,ALTO JOSE DO PINHO,10,2015
52,ALTO JOSE DO PINHO,9,2015
52,ALTO JOSE DO PINHO,10,2015
52,ALTO JOSE DO PINHO,10,2015
52,ALTO JOSE DO PINHO,10,2015
52,ALTO JOSE DO PINHO,10,2015
52,ALTO JOSE DO PINHO,11,2015
52,ALTO JOSE DO PINHO,11,2015
52,ALTO JOSE DO PINHO,11,2015
52,ALTO JOSE DO PINHO,11,2015
52,ALTO JOSE DO PINHO,11,2015
52,ALTO JOSE DO PINHO,11,2015
52,ALTO JOSE DO PINHO,11,2015
52,ALTO JOSE DO PINHO,12,2015
52,ALTO JOSE DO PINHO,12,2015
52,ALTO JOSE DO PINHO,12,2015
52,ALTO JOSE DO PINHO,12,2015
52,ALTO JOSE DO PINHO,12,2015
52,ALTO JOSE DO PINHO,12,2015
52,ALTO JOSE DO PINHO,13,2015
52,ALTO JOSE DO PINHO,13,2015
52,ALTO JOSE DO PINHO,12,2015
